Core, 0
Cumulative Cycles, 17018655            
Cumulative Instructions, 20000000            
Cumulative IPC, 1.17518
Periodic Cycles, 8372384             
Periodic Instructions, 10000000            
Periodic IPC, 1.19440

POWER_STATS_BEGIN_count,             0
POWER_STATS_BEGIN_total_count,             0

POWER_TIME_count, 2616370000000
POWER_TIME_total_count, 5318329687500

POWER_CYCLE_count,       8372384
POWER_CYCLE_total_count,      17018655

POWER_ITLB_ACCESS_count,        459586
POWER_ITLB_ACCESS_total_count,        934726

POWER_DTLB_ACCESS_count,        387591
POWER_DTLB_ACCESS_total_count,        776426

POWER_ICACHE_ACCESS_count,        459586
POWER_ICACHE_ACCESS_total_count,        934726

POWER_ICACHE_MISS_count,            92
POWER_ICACHE_MISS_total_count,           399

POWER_BTB_READ_count,             0
POWER_BTB_READ_total_count,             0

POWER_BTB_WRITE_count,         17937
POWER_BTB_WRITE_total_count,         39966

POWER_ROB_READ_count,      10791135
POWER_ROB_READ_total_count,      21726201

POWER_ROB_WRITE_count,      10791135
POWER_ROB_WRITE_total_count,      21726201

POWER_RENAME_READ_count,      21582270
POWER_RENAME_READ_total_count,      43452402

POWER_RENAME_WRITE_count,      10791135
POWER_RENAME_WRITE_total_count,      21726201

POWER_FP_RENAME_READ_count,             0
POWER_FP_RENAME_READ_total_count,             0

POWER_FP_RENAME_WRITE_count,             0
POWER_FP_RENAME_WRITE_total_count,             0

POWER_FUNCTION_CALL_count,         23592
POWER_FUNCTION_CALL_total_count,         47323

POWER_INST_WINDOW_READ_count,      10791135
POWER_INST_WINDOW_READ_total_count,      21726201

POWER_INST_WINDOW_WRITE_count,      10791135
POWER_INST_WINDOW_WRITE_total_count,      21726201

POWER_INT_REGFILE_READ_count,      14645566
POWER_INT_REGFILE_READ_total_count,      29513790

POWER_INT_REGFILE_WRITE_count,       8926394
POWER_INT_REGFILE_WRITE_total_count,      17969345

POWER_IALU_ACCESS_count,      10789620
POWER_IALU_ACCESS_total_count,      21723176

POWER_CDB_IALU_ACCESS_count,      10789620
POWER_CDB_IALU_ACCESS_total_count,      21723176

POWER_MUL_ACCESS_count,          1515
POWER_MUL_ACCESS_total_count,          3025

POWER_CDB_MUL_ACCESS_count,          1515
POWER_CDB_MUL_ACCESS_total_count,          3025

POWER_FP_INST_WINDOW_WRITE_count,             0
POWER_FP_INST_WINDOW_WRITE_total_count,             0

POWER_FP_INST_WINDOW_READ_count,             0
POWER_FP_INST_WINDOW_READ_total_count,             0

POWER_FP_REGFILE_READ_count,             0
POWER_FP_REGFILE_READ_total_count,             0

POWER_FP_REGFILE_WRITE_count,             0
POWER_FP_REGFILE_WRITE_total_count,             0

POWER_FPU_ACCESS_count,             0
POWER_FPU_ACCESS_total_count,             0

POWER_CDB_FPU_ACCESS_count,             0
POWER_CDB_FPU_ACCESS_total_count,             0

POWER_DCACHE_READ_ACCESS_count,       3209401
POWER_DCACHE_READ_ACCESS_total_count,       6457188

POWER_DCACHE_WRITE_ACCESS_count,        387195
POWER_DCACHE_WRITE_ACCESS_total_count,        775546

POWER_DCACHE_READ_MISS_count,         19218
POWER_DCACHE_READ_MISS_total_count,         42889

POWER_DCACHE_WRITE_MISS_count,           998
POWER_DCACHE_WRITE_MISS_total_count,          2244

POWER_MLC_READ_ACCESS_count,             0
POWER_MLC_READ_ACCESS_total_count,             0

POWER_MLC_WRITE_ACCESS_count,             0
POWER_MLC_WRITE_ACCESS_total_count,             0

POWER_MLC_READ_MISS_count,             0
POWER_MLC_READ_MISS_total_count,             0

POWER_MLC_WRITE_MISS_count,             0
POWER_MLC_WRITE_MISS_total_count,             0

POWER_LLC_READ_ACCESS_count,          1305
POWER_LLC_READ_ACCESS_total_count,          6986

POWER_LLC_WRITE_ACCESS_count,             1
POWER_LLC_WRITE_ACCESS_total_count,             1

POWER_LLC_READ_MISS_count,          1153
POWER_LLC_READ_MISS_total_count,          6395

POWER_LLC_WRITE_MISS_count,             0
POWER_LLC_WRITE_MISS_total_count,             0

POWER_MEMORY_ACCESS_count,             0
POWER_MEMORY_ACCESS_total_count,             0

POWER_MEMORY_READ_ACCESS_count,             0
POWER_MEMORY_READ_ACCESS_total_count,             0

POWER_MEMORY_WRITE_ACCESS_count,             0
POWER_MEMORY_WRITE_ACCESS_total_count,             0

POWER_INST_WINDOW_WAKEUP_ACCESS_count,      10791135
POWER_INST_WINDOW_WAKEUP_ACCESS_total_count,      21726201

POWER_FP_INST_WINDOW_WAKEUP_ACCESS_count,             0
POWER_FP_INST_WINDOW_WAKEUP_ACCESS_total_count,             0

POWER_L1DIREC_READ_ACCESS_count,             0
POWER_L1DIREC_READ_ACCESS_total_count,             0

POWER_L1DIREC_WRITE_ACCESS_count,             0
POWER_L1DIREC_WRITE_ACCESS_total_count,             0

POWER_L1DIREC_READ_MISS_count,             0
POWER_L1DIREC_READ_MISS_total_count,             0

POWER_L1DIREC_WRITE_MISS_count,             0
POWER_L1DIREC_WRITE_MISS_total_count,             0

POWER_L2DIREC_READ_ACCESS_count,             0
POWER_L2DIREC_READ_ACCESS_total_count,             0

POWER_L2DIREC_WRITE_ACCESS_count,             0
POWER_L2DIREC_WRITE_ACCESS_total_count,             0

POWER_L2DIREC_READ_MISS_count,             0
POWER_L2DIREC_READ_MISS_total_count,             0

POWER_L2DIREC_WRITE_MISS_count,             0
POWER_L2DIREC_WRITE_MISS_total_count,             0

POWER_MEMORY_CTRL_ACCESS_count,          1153
POWER_MEMORY_CTRL_ACCESS_total_count,          6395

POWER_MEMORY_CTRL_READ_count,          1153
POWER_MEMORY_CTRL_READ_total_count,          6395

POWER_MEMORY_CTRL_WRITE_count,             0
POWER_MEMORY_CTRL_WRITE_total_count,             0

POWER_OP_count,      10791135
POWER_OP_total_count,      21726201

POWER_INT_OP_count,       6978030
POWER_INT_OP_total_count,      14040749

POWER_FP_OP_count,       3735117
POWER_FP_OP_total_count,       7518535

POWER_LD_OP_count,       3217218
POWER_LD_OP_total_count,       6474424

POWER_ST_OP_count,        387591
POWER_ST_OP_total_count,        776426

POWER_BRANCH_MISPREDICT_count,         17937
POWER_BRANCH_MISPREDICT_total_count,         39966

POWER_COMMITTED_OP_count,      10463578
POWER_COMMITTED_OP_total_count,      20934875

POWER_COMMITTED_INT_OP_count,       6752707
POWER_COMMITTED_INT_OP_total_count,      13506233

POWER_COMMITTED_FP_OP_count,       3710871
POWER_COMMITTED_FP_OP_total_count,       7428642

POWER_BRANCH_OP_count,       1880190
POWER_BRANCH_OP_total_count,       3781513

POWER_DRAM_PRECHARGE_count,           188
POWER_DRAM_PRECHARGE_total_count,           863

POWER_DRAM_ACTIVATE_count,           428
POWER_DRAM_ACTIVATE_total_count,          1616

POWER_DRAM_READ_count,          1153
POWER_DRAM_READ_total_count,          6395

POWER_DRAM_WRITE_count,             0
POWER_DRAM_WRITE_total_count,             0

POWER_STATS_END_count,             0
POWER_STATS_END_total_count,             0

ENERGY_value,      0.000000
ENERGY_total_value,      0.000000

ENERGY_CORE_value,      0.000000
ENERGY_CORE_total_value,      0.000000

ENERGY_UNCORE_value,      0.000000
ENERGY_UNCORE_total_value,      0.000000

ENERGY_MEMORY_value,      0.000000
ENERGY_MEMORY_total_value,      0.000000

ENERGY_OTHER_value,      0.000000
ENERGY_OTHER_total_value,      0.000000

ENERGY_CORE_STATIC_value,      0.000000
ENERGY_CORE_STATIC_total_value,      0.000000

ENERGY_CORE_DYNAMIC_value,      0.000000
ENERGY_CORE_DYNAMIC_total_value,      0.000000

ENERGY_UNCORE_STATIC_value,      0.000000
ENERGY_UNCORE_STATIC_total_value,      0.000000

ENERGY_UNCORE_DYNAMIC_value,      0.000000
ENERGY_UNCORE_DYNAMIC_total_value,      0.000000

ENERGY_MEMORY_STATIC_value,      0.000000
ENERGY_MEMORY_STATIC_total_value,      0.000000

ENERGY_MEMORY_DYNAMIC_value,      0.000000
ENERGY_MEMORY_DYNAMIC_total_value,      0.000000

ENERGY_OTHER_STATIC_value,      0.000000
ENERGY_OTHER_STATIC_total_value,      0.000000

ENERGY_OTHER_DYNAMIC_value,      0.000000
ENERGY_OTHER_DYNAMIC_total_value,      0.000000

TIME_value,      0.000000
TIME_total_value,      0.000000

ENERGY_STATS_END_count,             0
ENERGY_STATS_END_total_count,             0



