Scarab gitrev: 3541854
Scarab started at Mon Oct  7 23:01:47 2024

Initialized Ramulator. 
** Heartbeat:   5% -- { 1000004 } -- 0.00 KIPS (100.00 KIPS)
** Heartbeat:  10% -- { 2000007 } -- 66.67 KIPS (80.00 KIPS)
** Heartbeat:  15% -- { 3000010 } -- 83.33 KIPS (81.08 KIPS)
** Heartbeat:  20% -- { 4000011 } -- 142.86 KIPS (90.91 KIPS)
** Heartbeat:  25% -- { 5000011 } -- 76.92 KIPS (87.72 KIPS)
** Heartbeat:  30% -- { 6000011 } -- 200.00 KIPS (96.77 KIPS)
** Heartbeat:  35% -- { 7000011 } -- 76.92 KIPS (93.33 KIPS)
** Heartbeat:  40% -- { 8000014 } -- 111.11 KIPS (95.24 KIPS)
** Heartbeat:  45% -- { 9000015 } -- 90.91 KIPS (94.74 KIPS)
** Heartbeat:  50% -- { 10000015 } -- 71.43 KIPS (91.74 KIPS)
** Heartbeat:  55% -- { 11000020 } -- 43.48 KIPS (83.33 KIPS)
** Heartbeat:  60% -- { 12000022 } -- 83.33 KIPS (83.33 KIPS)
** Heartbeat:  65% -- { 13000022 } -- 62.50 KIPS (81.25 KIPS)
** Heartbeat:  70% -- { 14000024 } -- 76.92 KIPS (80.92 KIPS)
** Heartbeat:  75% -- { 15000029 } -- 71.43 KIPS (80.21 KIPS)
** Heartbeat:  80% -- { 16000031 } -- 50.00 KIPS (77.29 KIPS)
** Heartbeat:  85% -- { 17000031 } -- 41.67 KIPS (73.59 KIPS)
** Heartbeat:  90% -- { 18000032 } -- 58.82 KIPS (72.58 KIPS)
** Heartbeat:  95% -- { 19000032 } -- 200.00 KIPS (75.10 KIPS)
** Core 0 Finished:    insts:20000000    cycles:14683371    time:4588553437500       -- 1.36 IPC (1.36 IPC) --  N/A  KIPS (75.19 KIPS)
Scarab finished at Mon Oct  7 23:06:13 2024

