Scarab gitrev: 3541854
Scarab started at Tue Oct  8 02:34:14 2024

Initialized Ramulator. 
** Heartbeat:   5% -- { 1000004 } -- 0.00 KIPS (90.91 KIPS)
** Heartbeat:  10% -- { 2000007 } -- 66.67 KIPS (76.92 KIPS)
** Heartbeat:  15% -- { 3000010 } -- 90.91 KIPS (81.08 KIPS)
** Heartbeat:  20% -- { 4000011 } -- 200.00 KIPS (95.24 KIPS)
** Heartbeat:  25% -- { 5000011 } -- 125.00 KIPS (100.00 KIPS)
** Heartbeat:  30% -- { 6000011 } -- 66.67 KIPS (92.31 KIPS)
** Heartbeat:  35% -- { 7000011 } -- 100.00 KIPS (93.33 KIPS)
** Heartbeat:  40% -- { 8000014 } -- 125.00 KIPS (96.39 KIPS)
** Heartbeat:  45% -- { 9000015 } -- 200.00 KIPS (102.27 KIPS)
** Heartbeat:  50% -- { 10000015 } -- 125.00 KIPS (104.17 KIPS)
** Heartbeat:  55% -- { 11000020 } -- 90.91 KIPS (102.80 KIPS)
** Heartbeat:  60% -- { 12000022 } -- 111.11 KIPS (103.45 KIPS)
** Heartbeat:  65% -- { 13000022 } -- 100.00 KIPS (103.17 KIPS)
** Heartbeat:  70% -- { 14000024 } -- 200.00 KIPS (106.87 KIPS)
** Heartbeat:  75% -- { 15000029 } -- 76.92 KIPS (104.17 KIPS)
** Heartbeat:  80% -- { 16000031 } -- 83.33 KIPS (102.56 KIPS)
** Heartbeat:  85% -- { 17000031 } -- 125.00 KIPS (103.66 KIPS)
** Heartbeat:  90% -- { 18000032 } -- 125.00 KIPS (104.65 KIPS)
** Heartbeat:  95% -- { 19000035 } -- 200.00 KIPS (107.34 KIPS)
** Core 0 Finished:    insts:20000000    cycles:15413976    time:4816867500000       -- 1.30 IPC (1.30 IPC) --  N/A  KIPS (108.70 KIPS)
Scarab finished at Tue Oct  8 02:37:18 2024

