Scarab gitrev: 3541854
Scarab started at Tue Oct  8 00:32:08 2024

Initialized Ramulator. 
** Heartbeat:   5% -- { 1000005 } -- 0.00 KIPS (166.67 KIPS)
** Heartbeat:  10% -- { 2000009 } -- 200.00 KIPS (181.82 KIPS)
** Heartbeat:  15% -- { 3000013 } -- 125.00 KIPS (157.90 KIPS)
** Heartbeat:  20% -- { 4000015 } -- 111.11 KIPS (142.86 KIPS)
** Heartbeat:  25% -- { 5000019 } -- 166.67 KIPS (147.06 KIPS)
** Heartbeat:  30% -- { 6000020 } -- 166.67 KIPS (150.00 KIPS)
** Heartbeat:  35% -- { 7000021 } -- 62.50 KIPS (125.00 KIPS)
** Heartbeat:  40% -- { 8000021 } -- 142.86 KIPS (126.98 KIPS)
** Heartbeat:  45% -- { 9000022 } -- 100.00 KIPS (123.29 KIPS)
** Heartbeat:  50% -- { 10000022 } -- 83.33 KIPS (117.65 KIPS)
** Heartbeat:  55% -- { 11000024 } -- 142.86 KIPS (119.57 KIPS)
** Heartbeat:  60% -- { 12000025 } -- 125.00 KIPS (120.00 KIPS)
** Heartbeat:  65% -- { 13000027 } -- 125.00 KIPS (120.37 KIPS)
** Heartbeat:  70% -- { 14000027 } -- 166.67 KIPS (122.81 KIPS)
** Heartbeat:  75% -- { 15000030 } -- 142.86 KIPS (123.97 KIPS)
** Heartbeat:  80% -- { 16000035 } -- 200.00 KIPS (126.98 KIPS)
** Heartbeat:  85% -- { 17000036 } -- 200.00 KIPS (129.77 KIPS)
** Heartbeat:  90% -- { 18000036 } -- 200.00 KIPS (132.35 KIPS)
** Heartbeat:  95% -- { 19000037 } -- 250.00 KIPS (135.71 KIPS)
** Core 0 Finished:    insts:20000002    cycles:15572772    time:4866491250000       -- 1.28 IPC (1.28 IPC) --  N/A  KIPS (138.89 KIPS)
Scarab finished at Tue Oct  8 00:34:32 2024

